filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.373	0.472	0.468	0.5	1421.952	1540.434	0.0	-1.0	-1.0	-1.0	-1.0	806.71	172.0	0	9
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_114459c1.0di-1ch3dfc0.0file_sum_ok.txt	0.269	0.472	0.468	0.5	1712.603	1821.774	0.0	-1.0	-1.0	-1.0	-1.0	901.481	272.0	1	0
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.38	0.459	0.483	0.5	1028.404	1493.865	0.0	-1.0	-1.0	-1.0	-1.0	124.827	176.0	0	1
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.506	0.459	0.499	0.5	836.214	1266.328	0.0	-1.0	-1.0	-1.0	-1.0	247.787	158.0	0	2
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.451	0.459	0.488	0.512	868.843	1361.291	0.0	-1.0	-1.0	-1.0	-1.0	368.496	133.0	0	3
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.379	0.472	0.478	0.5	1115.191	1451.374	0.0	-1.0	-1.0	-1.0	-1.0	493.062	198.0	0	4
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.361	0.472	0.468	0.5	1321.594	1561.281	0.0	-1.0	-1.0	-1.0	-1.0	607.709	34.0	0	5
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.456	0.472	0.509	0.5	849.579	1207.65	0.0	-1.0	-1.0	-1.0	-1.0	738.264	246.0	0	6
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.465	0.472	0.479	0.5	893.286	1548.01	0.0	-1.0	-1.0	-1.0	-1.0	861.438	150.0	0	7
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.446	0.472	0.472	0.5	1011.574	1562.125	0.0	-1.0	-1.0	-1.0	-1.0	981.044	131.0	0	8
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.404	0.472	0.471	0.5	1024.178	1526.332	0.0	-1.0	-1.0	-1.0	-1.0	1100.708	105.0	0	9
results/t2d_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_120007c1.0di-1ch3dfc0.0file_sum_ok.txt	0.391	0.472	0.474	0.5	1048.362	1574.057	0.0	-1.0	-1.0	-1.0	-1.0	1227.684	199.0	1	0
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.417	0.459	0.469	0.5	1147.552	1466.129	0.0	-1.0	-1.0	-1.0	-1.0	72.792	372.0	0	1
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.31	0.459	0.469	0.5	1631.611	1765.649	0.0	-1.0	-1.0	-1.0	-1.0	115.29	103.0	0	2
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.374	0.459	0.469	0.5	1298.717	1520.777	0.0	-1.0	-1.0	-1.0	-1.0	172.702	250.0	0	3
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.379	0.472	0.468	0.5	1318.133	1536.607	0.0	-1.0	-1.0	-1.0	-1.0	229.537	247.0	0	4
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.303	0.472	0.468	0.5	1555.105	1692.907	0.0	-1.0	-1.0	-1.0	-1.0	275.608	125.0	0	5
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.284	0.472	0.468	0.5	1819.662	2012.701	0.0	-1.0	-1.0	-1.0	-1.0	309.639	10.0	0	6
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.364	0.472	0.468	0.5	1382.573	1555.281	0.0	-1.0	-1.0	-1.0	-1.0	366.115	243.0	0	7
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.355	0.472	0.468	0.5	1307.77	1627.853	0.0	-1.0	-1.0	-1.0	-1.0	429.9	314.0	0	8
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.352	0.472	0.468	0.5	1463.538	1609.947	0.0	-1.0	-1.0	-1.0	-1.0	476.228	143.0	0	9
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_081255c1.0di-1ch3dfc0.0file_sum_ok.txt	0.3	0.472	0.468	0.5	1598.378	1650.592	0.0	-1.0	-1.0	-1.0	-1.0	522.862	142.0	1	0
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.479	0.459	0.501	0.5	801.803	1213.887	0.0	-1.0	-1.0	-1.0	-1.0	55.556	162.0	0	1
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.411	0.459	0.485	0.5	992.068	1582.471	0.0	-1.0	-1.0	-1.0	-1.0	109.092	197.0	0	2
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.337	0.459	0.473	0.5	1213.973	1787.095	0.0	-1.0	-1.0	-1.0	-1.0	158.663	154.0	0	3
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.48	0.5	0.486	0.526	896.155	1235.259	0.16	-1.0	-1.0	-1.0	-1.0	207.644	151.0	0	4
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.596	0.528	0.505	0.553	766.997	1437.911	0.229	-1.0	-1.0	-1.0	-1.0	282.041	415.0	0	5
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.425	0.472	0.474	0.5	984.049	1502.729	0.0	-1.0	-1.0	-1.0	-1.0	331.978	167.0	0	6
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.456	0.472	0.481	0.5	936.705	1553.106	0.0	-1.0	-1.0	-1.0	-1.0	384.519	183.0	0	7
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.44	0.472	0.476	0.5	1014.758	1705.616	0.0	-1.0	-1.0	-1.0	-1.0	438.676	205.0	0	8
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.416	0.472	0.469	0.5	1015.775	1519.932	0.0	-1.0	-1.0	-1.0	-1.0	483.584	110.0	0	9
results/t2d_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o2adam_lr-1.0de0.0e500_20240311_082144c1.0di-1ch3dfc0.0file_sum_ok.txt	0.376	0.472	0.468	0.5	1209.944	1427.729	0.0	-1.0	-1.0	-1.0	-1.0	523.513	69.0	1	0
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.2	0.333	0.527	0.5	265.928	281.444	0.0	-1.0	-1.0	-1.0	-1.0	81.353	174.0	0	1
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.254	0.333	0.53	0.5	202.606	408.066	0.0	-1.0	-1.0	-1.0	-1.0	174.143	342.0	0	2
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.169	0.4	0.521	0.55	271.787	301.833	0.0	-1.0	-1.0	-1.0	-1.0	249.324	220.0	0	3
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.238	0.4	0.527	0.55	209.299	274.255	0.0	-1.0	-1.0	-1.0	-1.0	333.732	431.0	0	4
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.315	0.4	0.527	0.55	200.442	307.125	0.0	-1.0	-1.0	-1.0	-1.0	407.301	184.0	0	5
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.191	0.357	0.525	0.518	309.722	324.684	0.0	-1.0	-1.0	-1.0	-1.0	474.262	43.0	0	6
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.176	0.357	0.525	0.518	328.377	335.113	0.0	-1.0	-1.0	-1.0	-1.0	540.524	47.0	0	7
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.405	0.571	0.7	0.651	145.86	92.334	0.384	-1.0	-1.0	-1.0	-1.0	627.825	500.0	0	8
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.305	0.357	0.532	0.518	136.434	252.196	0.0	-1.0	-1.0	-1.0	-1.0	716.29	307.0	0	9
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_125918c1.0di-1ch3dfc0.0file_sum_ok.txt	0.221	0.357	0.525	0.518	218.601	303.086	0.0	-1.0	-1.0	-1.0	-1.0	786.181	129.0	1	0
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.631	0.333	0.605	0.522	159.127	231.718	0.0	-1.0	-1.0	-1.0	-1.0	92.966	89.0	0	1
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.431	0.333	0.672	0.483	207.196	530.46	0.0	-1.0	-1.0	-1.0	-1.0	188.874	224.0	0	2
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.846	0.467	0.843	0.624	34.372	194.672	0.179	-1.0	-1.0	-1.0	-1.0	308.94	386.0	0	3
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.908	0.6	0.896	0.72	15.798	111.309	0.416	-1.0	-1.0	-1.0	-1.0	407.66	215.0	0	4
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.831	0.4	0.78	0.54	26.916	178.621	0.296	-1.0	-1.0	-1.0	-1.0	503.377	189.0	0	5
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.748	0.357	0.808	0.536	55.617	202.799	0.0	-1.0	-1.0	-1.0	-1.0	596.749	92.0	0	6
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.313	0.357	0.53	0.518	148.207	254.304	0.0	-1.0	-1.0	-1.0	-1.0	687.34	43.0	0	7
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.466	0.357	0.545	0.518	103.1	400.127	0.0	-1.0	-1.0	-1.0	-1.0	783.325	196.0	0	8
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.366	0.357	0.6	0.518	132.177	298.312	0.0	-1.0	-1.0	-1.0	-1.0	873.999	54.0	0	9
results/WT2D_umap_p100l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p100/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_131231c1.0di-1ch3dfc0.0file_sum_ok.txt	0.931	0.357	0.831	0.506	12.709	176.085	0.224	-1.0	-1.0	-1.0	-1.0	973.66	266.0	1	0
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.246	0.333	0.527	0.5	239.981	312.986	0.0	-1.0	-1.0	-1.0	-1.0	28.99	36.0	0	1
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.315	0.333	0.53	0.5	179.439	298.199	0.0	-1.0	-1.0	-1.0	-1.0	58.096	146.0	0	2
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.446	0.467	0.588	0.656	121.34	132.496	0.241	-1.0	-1.0	-1.0	-1.0	89.643	204.0	0	3
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.454	0.4	0.554	0.55	82.791	189.573	0.0	-1.0	-1.0	-1.0	-1.0	124.284	241.0	0	4
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.223	0.4	0.521	0.55	245.214	255.584	0.0	-1.0	-1.0	-1.0	-1.0	149.342	84.0	0	5
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.275	0.357	0.525	0.518	170.226	301.101	0.0	-1.0	-1.0	-1.0	-1.0	180.532	187.0	0	6
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.237	0.357	0.531	0.518	201.458	256.807	0.0	-1.0	-1.0	-1.0	-1.0	211.083	192.0	0	7
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.359	0.357	0.577	0.518	166.498	231.994	0.0	-1.0	-1.0	-1.0	-1.0	259.534	500.0	0	8
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.244	0.357	0.525	0.518	254.541	324.665	0.0	-1.0	-1.0	-1.0	-1.0	284.041	60.0	0	9
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_dice_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092229c1.0di-1ch3dfc0.0file_sum_ok.txt	0.687	0.071	0.794	0.323	60.555	199.008	-0.409	-1.0	-1.0	-1.0	-1.0	330.279	500.0	1	0
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092808c1.0di-1ch3dfc0.0file_sum_ok.txt	0.992	0.667	0.996	0.744	1.325	73.676	0.525	-1.0	-1.0	-1.0	-1.0	55.706	500.0	0	1
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092808c1.0di-1ch3dfc0.0file_sum_ok.txt	0.746	0.467	0.786	0.582	56.927	208.529	0.231	-1.0	-1.0	-1.0	-1.0	87.677	185.0	0	2
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092808c1.0di-1ch3dfc0.0file_sum_ok.txt	0.423	0.4	0.53	0.55	98.845	225.685	0.0	-1.0	-1.0	-1.0	-1.0	113.323	70.0	0	3
results/WT2D_umap_p10l100.0i300pix_r0p1.0spbm0.0a1.0rainbow_nb10_aun_0.0_1.0_metric_wminkowski_mdis_0.1_mdis__p10/a1_nonecaffe_estopc5_fc_o3adam_lr-1.0de0.0e500_20240311_092808c1.0di-1ch3dfc0.0file_sum_ok.txt	0.408	0.4	0.524	0.55	125.476	270.214	0.0	-1.0	-1.0	-1.0	-1.0	137.696	61.0	0	4
